P_c,T_c
5.9463515157323386,1828.4869417301902
5.959367370218771,1829.9144241396402
5.972411714858799,1831.3443528097612
5.985484612013971,1832.7767721307875
5.998586124182338,1834.2117270376564
6.011716313998753,1835.6492630149746
6.024875244235168,1837.0894261020376
6.038062977800936,1838.5322628978754
6.05127957774311,1839.9778205663479
6.064525107246746,1841.426226805517
6.077799629635207,1842.8776495901866
6.091103208370458,1844.3320423333137
6.1044359070533805,1845.7893509114976
6.117797789424066,1847.2495204241795
6.131188919362128,1848.7124951864678
6.144609360887005,1850.178218721908
6.158059178158264,1851.6466337551944
6.171538435475914,1853.117682204827
6.185047197280704,1854.5913051757052
6.19858552815444,1856.0674429516646
6.212153492820288,1857.546034987963
6.225751156143085,1859.0270199036895
6.239378583129651,1860.5103354741364
6.253035838929097,1861.9959186230922
6.266722988833139,1863.4837054150814
6.280440098276406,1864.9736310475485
6.294187232836757,1866.4656298429684
6.3079644582355945,1867.9596352409062
6.321771840338178,1869.4555797900102
6.335609445153932,1870.9533951399383
6.349477338836778,1872.453012033228
6.363375587685428,1873.9543602971
6.377304258143725,1875.4573688351943
6.391263416800946,1876.9619656192478
6.405253130392119,1878.4680776807013
6.419273465798358,1879.9756311022434
6.433324490047158,1881.4845510092875
6.447406270312741,1882.994761561385
6.4615188739163605,1884.5061859435675
6.475662368326625,1886.018746357621
6.489836821159832,1887.5323640132997
6.504042300180274,1889.0469591194603
6.518278873300576,1890.5624508751346
6.532546608582019,1892.0787574605333
6.546845574234855,1893.595796027972
6.561175838618644,1895.1134826927362
6.575537470242576,1896.6317325238706
6.5899305377658,1898.1504595348927
6.604355109997753,1899.669576674445
6.618811255898484,1901.188995816864
6.633299044578991,1902.70862775268
6.647818545301544,1904.2283821790472
6.662369827480024,1905.748167690093
6.676952960680249,1907.2678917671965
6.691568014620306,1908.7874607691886
6.70621505917089,1910.3067799224846
6.720894164355634,1911.8257533111253
6.735605400351441,1913.3442838667572
6.75034883748883,1914.862273358525
6.765124546252255,1916.3796223828886
6.77993259728046,1917.896230353364
6.79477306136681,1919.4119954901807
6.809646009459618,1920.9268148098643
6.824551512662507,1922.4405841147327
6.839489642234727,1923.9531979823175
6.854460469591512,1925.4645497546999
6.869464066304417,1926.974531527766
6.88450050410165,1928.4830341403788
6.899569854868433,1929.9899471634653
6.914672190647331,1931.4951588890278
6.929807583638601,1932.9985563190567
6.944976106200544,1934.500025154371
6.960177830849834,1935.9994497833668
6.975412830261887,1937.4967132706806
6.990681177271188,1938.9916973457648
7.005982944871652,1940.4842823913773
7.021318206216971,1941.9743474319848
7.036687034620955,1943.4617701220684
7.052089503557895,1944.94642673435
7.067525686662907,1946.428192147927
7.082995657732284,1947.906939836306
7.098499490723855,1949.3825418553586
7.114037259757326,1950.854868831178
7.129609039114649,1952.324135259848
7.145214903240365,1953.7921216825475
7.160854926741972,1955.2591156326346
7.17652918439027,1956.7251351674474
7.1922377511197215,1958.19019872694
7.2079807020288165,1959.654325137695
7.223758112380428,1961.1175336169792
7.23957005760216,1962.5798437768217
7.255416613286733,1964.0412756281316
7.271297855192317,1965.5018495848544
7.287213859242917,1966.961586468155
7.303164701528727,1968.4205075106383
7.319150458306485,1969.8786343606112
7.3351712059998535,1971.33598908637
7.351227021199774,1972.7925941805347
7.367317980664837,1974.2484725644058
7.383444161321651,1975.7036475923746
7.399605640265202,1977.1581430563535
7.415802494759235,1978.6119831902543
7.432034802236608,1980.0651926744977
7.4483026402996755,1981.5177966405652
7.464606086720656,1982.969820675584
7.480945219441996,1984.4212908269542
7.4973201165767565,1985.8722336070098
7.513730856408968,1987.3226759977224
7.530177517394026,1988.7726454554418
7.546660178159053,1990.2221699156755
7.56317891750327,1991.6712777979114
7.57973381439839,1993.119998010473
7.596324947988975,1994.5683599554216
7.612952397592837,1996.016393533497
7.629616242701396,1997.464129149096
7.646316562980073,1998.9115977152956
7.663053438268667,2000.3588306589163
7.679826948581735,2001.8058599256276
7.696637174108978,2003.25271798509
7.7134841952156235,2004.6994378361517
7.730368092442806,2006.1460530120726
7.747288946507956,2007.5925975858038
7.76424683830519,2009.0391061753028
7.781241848905681,2010.4856139488952
7.798274059558071,2011.9321566306812
7.815343551688831,2013.3787705059806
7.832450406902676,2014.8254924268324
7.849594706982941,2016.272359817529
7.86677653389197,2017.7194106802006
7.883995969771522,2019.1666836004479
7.901253096943146,2020.614217753013
7.918547997908585,2022.062052907502
7.935880755350175,2023.510229434156
7.953251452131225,2024.958788309661
7.9706601712964265,2026.407771123013
7.9881069960722435,2027.857220081429
8.005592009867316,2029.307178016301
8.023115296272856,2030.7576883892068
8.040676939063038,2032.208795297957
8.058277022195423,2033.6605434827088
8.07591562981133,2035.1129783321112
8.093592846236263,2036.5661458895113
8.111308755980303,2038.0200928592062
8.12906344373851,2039.4748666127484
8.146856994391335,2040.9305151952979
8.16468949300502,2042.3870873320277
8.182561024832005,2043.8446324345857
8.200471675311345,2045.3032006075975
8.2184215300691,2046.7628426552342
8.236410674918769,2048.2236100878217
8.254439195861673,2049.685555128512
8.272507179087384,2051.1487307200064
8.29061471097414,2052.613190531325
8.30876187808924,2054.0789889646408
8.32694876718947,2055.5461811621635
8.34517546522153,2057.0148230130785
8.363442059322416,2058.484971160543
8.38174863681987,2059.956683008738
8.400095285232778,2061.430016729975
8.418482092271596,2062.9050312718587
8.436909145838772,2064.381786364516
8.455376534029153,2065.860342527868
8.473884345130424,2067.340761078969
8.492432667623513,2068.8231041394083
8.511021590183029,2070.30749190079
8.52965120167768,2071.7942769285473
8.548321591170687,2073.2835026750513
8.567032847920233,2074.775161235095
8.585785061379864,2076.2692445643884
8.60457832119894,2077.765744478312
8.623412717223045,2079.264652650642
8.642288339494428,2080.765960612277
8.66120527825243,2082.2696597499494
8.680163623933911,2083.775741304929
8.699163467173692,2085.2841963717174
8.718204898804983,2086.795015896731
8.737288009859807,2088.3081906769744
8.756412891569461,2089.8237113587033
8.77557963536492,2091.341568436077
8.794788332877305,2092.861752249802
8.814039075938298,2094.3842529857625
8.833331956580592,2095.9090606736413
8.852667067038329,2097.4361651855384
8.872044499747537,2098.965556234557
8.89146434734658,2100.4972233734075
8.9109267026766,2102.0311559929805
8.930431658781943,2103.567343320912
8.949979308910633,2105.1057744201453
8.969569746514795,2106.6464381874734
8.989203065251111,2108.1893233520796
9.008879358981266,2109.7344184740523
9.028598721772399,2111.281711942908
9.048361247897548,2112.8311919760827
9.068167031836108,2114.382846617431
9.088016168274269,2115.936663735693
9.107908752105491,2117.492631022976
9.127844878430931,2119.050735993195
9.147824642559918,2120.6109659805234
9.167848140010406,2122.1733081378247
9.187915466509416,2123.7377494350694
9.208026717993516,2125.3042766577437
9.228181990609253,2126.8728764052457
9.248381380713639,2128.443535089267
9.268624984874599,2130.016238932164
9.288912899871427,2131.590973965319
9.309245222695264,2133.167726027482
9.329622050549544,2134.7464807631077
9.350043480850475,2136.327223620677
9.370509611227497,2137.9099398510016
9.391020539523742,2139.4946145055237
9.411576363796518,2141.0812324345948
9.432177182317762,2142.669778285749
9.45282309357452,2144.2602365019566
9.473514196269415,2145.852591319872
9.494250589321114,2147.446826768054
9.51503237186481,2149.0429266651963
9.535859643252692,2150.640874618321
9.55673250305441,2152.240654020969
9.577651051057574,2153.84224805138
9.598615387268202,2155.4456396706546
9.619625611911225,2157.0508116208994
9.640681825430951,2158.6577464233624
9.661784128491545,2160.2664263765587
9.68293262197752,2161.8768335543687
9.704127406994205,2163.488949804136
9.725368584868244,2165.1027567447463
9.746656257148075,2166.7182357646857
9.7679905256044,2168.3353680200903
9.789371492230702,2169.9541344327868
9.810799259243701,2171.574515688305
9.832273929083865,2173.196492233884
9.853795604415895,2174.8200442764637
9.875364388129201,2176.4451517806583
9.89698038333842,2178.0717944667167
9.918643693383881,2179.699951808464
9.940354421832122,2181.3296030312313
9.962112672476378,2182.960727109773
9.98391854933706,2184.5933027661554
10.005772156662287,2186.22730846765
10.027673598928347,2187.862722424588
10.049622980840226,2189.4995225882194
10.071620407332093,2191.1376866485452
10.09366598356781,2192.7771920321275
10.115759814941415,2194.4180158999034
10.137902007077656,2196.060135144961
10.160092665832478,2197.7035263903117
10.18233189729353,2199.348165986643
10.204619807780677,2200.994030010049
10.226956503846496,2202.641094259755
10.249342092276807,2204.2893342558154
10.271776680091167,2205.938725236798
10.294260374543382,2207.5892421574536
10.316793283122035,2209.2408596863593
10.339375513550971,2210.8935522035617
10.362007173789843,2212.5472937981795
10.384688372034613,2214.2020582660084
10.40741921671807,2215.8578191070974
10.430199816510354,2217.5145495233096
10.453030280319453,2219.172222415867
10.475910717291763,2220.8308103828704
10.498841236812577,2222.490285716813
10.521821948506625,2224.150620402064
10.544852962238593,2225.811786112336
10.567934388113637,2227.4737542081384
10.591066336477928,2229.136495734212
10.614248917919175,2230.7999814169343
10.637482243267145,2232.4641816617163
10.660766423594202,2234.1290665503784
10.684101570215834,2235.794605838506
10.707487794691174,2237.4607689527775
10.730925208823558,2239.127524988286
10.754413924661042,2240.7948427058377
10.777954054496945,2242.462690529218
10.80154571087038,2244.1310365424547
10.825189006566788,2245.7998484870523
10.848884054618491,2247.469093759202
10.872630968305227,2249.1387394069816
10.896429861154688,2250.808752127529
10.920280846943067,2252.479098264188
10.944184039695585,2254.1497438036495
10.96813955368707,2255.8206543730557
10.992147503442474,2257.491795237092
11.016208003737434,2259.163131295053
11.040321169598819,2260.8346270778948
11.064487116305264,2262.506246745249
11.088705959387752,2264.177954082436
11.112977814630142,2265.84971249744
11.137302798069733,2267.5214850178686
11.16168102599782,2269.193234287889
11.186112614960226,2270.8649225651416
11.210597681757903,2272.5365117176325
11.235136343447452,2274.207963220599
11.259728717341703,2275.879238153357
11.284374921010276,2277.5502971961223
11.309075072280113,2279.2211006268094
11.333829289236089,2280.891608317803
11.358637690221546,2282.5617797327186
11.383500393838862,2284.2315739231217
11.40841751895003,2285.9009495252344
11.4333891846772,2287.569864756618
11.458415510403283,2289.238277412822
11.4834966157725,2290.906144864022
11.508632620690959,2292.573424051622
11.533823645327232,2294.240071484837
11.559069810112911,2295.9060432372457
11.584371235743214,2297.5712949433305
11.609728043177542,2299.235781794974
11.63514035364006,2300.8994585379437
11.660608288620285,2302.562279468351
11.68613196987364,2304.2241984290677
11.711711519422082,2305.885168806141
11.737347059554642,2307.545143525165
11.763038712828036,2309.2040750985198
11.788786602067246,2310.8629572671375
11.81459085036608,2312.522782168094
11.840451581087809,2314.1835424860747
11.866368917865723,2315.845230864461
11.892342984603726,2317.507839905239
11.918373905476946,2319.1713621689
11.944461804932294,2320.8357901743407
11.970606807689098,2322.501116398774
11.996809038739677,2324.1673332776286
12.023068623349943,2325.834433204457
12.049385687060003,2327.502408530841
12.075760355684746,2329.1712515662944
12.102192755314464,2330.8409545781724
12.128683012315447,2332.511509791581
12.155231253330578,2334.182909389279
12.181837605279963,2335.855145511592
12.20850219536149,2337.528210256318
12.235225151051496,2339.2020956786346
12.262006600105337,2340.876793791014
12.288846670558016,2342.5522965631285
12.315745490724781,2344.2285959217666
12.342703189201762,2345.9056837507414
12.369719894866545,2347.583551890798
12.396795736878834,2349.262192139537
12.423930844681045,2350.9415962513203
12.451125347998927,2352.6217559371858
12.478379376842184,2354.302662864765
12.505693061505085,2355.9843086581964
12.533066532567112,2357.666684898039
12.560499920893562,2359.349783121194
12.587993357636188,2361.0335948208185
12.615546974233814,2362.7181114462446
12.643160902412959,2364.4033244028988
12.670835274188487,2366.0892250522197
12.698570221864228,2367.7758047115776
12.7263658780336,2369.4630546542003
12.754222375580268,2371.1509661090877
12.782139847678739,2372.8395302609374
12.810118427795041,2374.528738250071
12.838158249687341,2376.218581172352
12.866259447406586,2377.9090500791144
12.894422155297148,2379.6001359770867
12.922646507997445,2381.2918298283175
12.950932640440623,2382.984122550105
12.979280687855173,2384.6770050149253
13.007690785765584,2386.3704680503542
13.036163069993004,2388.064502439006
13.064697676655848,2389.759098918459
13.093294742170505,2391.4542481811864
13.121954403251957,2393.149940874492
13.150676796914432,2394.8461676004413
13.179462060472082,2396.542918915795
13.208310331539595,2398.2401853319434
13.237221748032903,2399.9379573148453
13.266196448169818,2401.636225284963
13.29523457047069,2403.334979617201
13.324336253759078,2405.034210640844
13.353501637162394,2406.733908639496
13.3827308601126,2408.434063851024
13.412024062346855,2410.1346664674975
13.441381383908181,2411.8357066351336
13.470802965146149,2413.537174454238
13.500288946717514,2415.239059979152
13.529839469586936,2416.941353218201
13.559454675027618,2418.644044133635
13.589134704622001,2420.347122641585
13.618879700262433,2422.050578612007
13.648689804151827,2423.754401868635
13.678565158804387,2425.45858218893
13.708505907046254,2427.163109304039
13.738512192016195,2428.867972898743
13.768584157166304,2430.5731626114157
13.79872194626265,2432.278668033976
13.828925703386009,2433.9844787118527
13.859195572932526,2435.690584143937
13.889531699614414,2437.3969737825473
13.91993422846065,2439.103637033388
13.950403304817641,2440.8105632555116
13.980939074349958,2442.517741761289
14.011541683041013,2444.2251618163655
14.042211277193754,2445.9328126396363
14.07294800343137,2447.6406834032086
14.103752008697995,2449.348763232377
14.134623440259393,2451.0570412055863
14.165562445703687,2452.7655063544134
14.196569172942052,2454.4741476635313
14.22764377020942,2456.1829540706963
14.258786386065198,2457.891914466712
14.289997169393956,2459.601017695416
14.321276269406168,2461.3102525536565
14.35262383563891,2463.0196077912724
14.384040017956575,2464.7290721110803
14.415524966551603,2466.438634168854
14.447078831945156,2468.1482825733124
14.478701764987898,2469.858005886108
14.510393916860679,2471.5677926218136
14.542155439075266,2473.2776312479155
14.573986483475071,2474.987510184801
14.605887202235856,2476.6974178057612
14.637857747866496,2478.407342436976
14.669898273209684,2480.1172723575196
14.702008931442666,2481.827195799357
14.734189876077986,2483.537100947342
14.766441260964182,2485.246975939224
14.79876324028657,2486.9568088656492
14.831155968567959,2488.66658777017
14.863619600669379,2490.3763006492477
14.89615429179085,2492.085935452271
14.928760197472078,2493.795480081556
14.96143747359325,2495.5049223923697
14.994186276375752,2497.21425019294
15.027006762382916,2498.923451244478
15.05989908852078,2500.6325132611905
15.092863412038813,2502.341423910306
15.1258998905307,2504.050170812096
15.159008681935079,2505.7587415399043
15.19218994453629,2507.4671236201702
15.225443836965153,2509.1753045324554
15.258770518199686,2510.883271709483
15.29217014756591,2512.5910125371634
15.325642884738592,2514.298514354641
15.359188889742,2516.005764454314
15.39280832295069,2517.7127500818933
15.426501345090232,2519.419458436433
15.46026811723803,2521.1258766703804
15.494108800824058,2522.8319918896177
15.528023557631645,2524.537791153518
15.562012549798244,2526.243261474988
15.596075939816192,2527.9481984797803
15.630213890533522,2529.6521290485416
15.664426565154717,2531.3550478314914
15.698714127241491,2533.056972557565
15.733076740713587,2534.7579213499102
15.767514569849522,2536.457912730071
15.802027779287426,2538.1569656222023
15.83661653402579,2539.8550993573385
15.871280999424272,2541.5523336776732
15.906021341204486,2543.248688740886
15.940837725450768,2544.944185124513
15.97573031861102,2546.6388438303425
16.010699287497467,2548.332686288852
16.04574479928747,2550.0257343636845
16.080867021524323,2551.718010356161
16.116066122118035,2553.4095370098235
16.15134226934617,2555.1003375150344
16.186695631854622,2556.7904355135925
16.222126378658434,2558.479855103401
16.25763467914261,2560.168620843176
16.293220703062904,2561.856757757182
16.328884620546646,2563.5442913400166
16.36462660209356,2565.2312475614426
16.400446818576576,2566.917652871234
16.436345441242644,2568.6035342040905
16.472322641713554,2570.2889189845823
16.508378591986734,2571.9738351321253
16.544513464436125,2573.658311066018
16.58072743181296,2575.3423757105043
16.617020667246603,2577.026058499882
16.65339334424539,2578.70938938366
16.689845636697413,2580.392398831749
16.726377718871422,2582.075117839701
16.7629897654176,2583.757577933995
16.799681951368427,2585.4398111773517
16.836454452139513,2587.121850174112
16.873307443530404,2588.803728075643
16.91024110172548,2590.4854785858033
16.947255603294757,2592.167135966438
16.984351125194742,2593.8487350429295
17.021527844769288,2595.5303112097945
17.058785939750404,2597.2119004363144
17.096125588259167,2598.893539272234
17.13354696880652,2600.575264853482
17.171050260294155,2602.257114907955
17.20863564201536,2603.9391277613468
17.24630329365585,2605.6213423430167
17.284053395294677,2607.30379819192
17.32188612740506,2608.9865354625717
17.35980167085525,2610.669594931067
17.397800206909405,2612.353018001158
17.43588191722842,2614.03684671036
17.474046983870856,2615.7211237361284
17.51229558929376,2617.4058924020746
17.55062791635357,2619.091196684236
17.589044148306968,2620.7770812173917
17.627544468811752,2622.4635913014417
17.66612906192774,2624.1507729078216
17.70479811211763,2625.8386726859853
17.74355180424789,2627.5273379699283
17.782390323589638,2629.216816784771
17.821313855819515,2630.907157853392
17.860322587020605,2632.598410603115
17.899416703683293,2634.290625172453
17.93859639270618,2635.9838524179045
17.977861841396965,2637.678143920803
18.017213237473317,2639.373551994224
18.05665076906383,2641.0701296899524
18.096174624708866,2642.767930805496
18.135784993361497,2644.467009891161
18.175482064388383,2646.1674222571874
18.215266027570674,2647.8692239809384
18.25513707310494,2649.5724719141444
18.295095391604068,2651.2772236902138
18.335141174098172,2652.9835377315944
18.375274612035525,2654.691473257199
18.415495897283414,2656.4010902898863
18.45580522212914,2658.112449664006
18.496202779280885,2659.825613033005
18.53668876186865,2661.540642877088
18.577263363445176,2663.2576025109447
18.617926777986852,2664.9765560915407
18.65867919989467,2666.6975686259643
18.69952082399515,2668.4207059793407
18.74045184554125,2670.1460348828105
18.781472460213326,2671.8736229415645
18.82258286412005,2673.603538642953
18.86378325379934,2675.335851364651
18.90507382621933,2677.070631382893
18.94645477877928,2678.8079498807733
18.987926309310552,2680.5478789566114
19.02948861607753,2682.290491632382
19.07114189777855,2684.035861862213
19.112886353546905,2685.7840645409574
19.15472218295176,2687.5351755128227
19.19664958599911,2689.289271580077
19.238668763132754,2691.0464305118194
19.280779915235197,2692.806731052819
19.3229832436287,2694.5702529324335
19.36527895007616,2696.3370768735845
19.40766723678213,2698.1072846018174
19.450148306393775,2699.88095885442
19.492722362001782,2701.65818338962
19.535389607141425,2703.439042995863
19.578150245793477,2705.223623501143
19.621004482385203,2707.01201178243
19.66395252179134,2708.804295775154
19.70699456933505,2710.6005644827733
19.75013083078894,2712.4008329514213
19.793361512376034,2714.204944890228
19.83668682077074,2716.0128743818495
19.88010696309987,2717.824603655772
19.923622146943583,2719.6401146199337
19.967232580336425,2721.459388857676
20.01093847176831,2723.2824076246698
20.054740030185496,2725.109151845815
20.098637464991626,2726.93960211212
20.14263098604866,2728.7737386775584
20.18672080367795,2730.6115414558844
20.230907128661222,2732.452990017455
20.275190172241558,2734.298063585988
20.319570146124452,2736.146741035327
20.364047262478753,2737.99900088616
20.408621733937764,2739.8548213027298
20.453293773600198,2741.7141800894883
20.498063595031223,2743.5770546877698
20.542931412263478,2745.443422172395
20.58789743979807,2747.3132592482716
20.63296189260565,2749.1865422469596
20.678124986127408,2751.063247123219
20.7233869362761,2752.943349451515
20.768747959437114,2754.826824422512
20.81420827246944,2756.7136468395233
20.859768092706773,2758.6037911149547
20.90542763795852,2760.497231266693
20.951187126510856,2762.393940914492
20.997046777127753,2764.2938932763122
21.04300680905201,2766.1970611646398
21.08906744200635,2768.1034169827776
21.13522889619443,2770.0129327211002
21.181491392301915,2771.925579953288
21.22785515149753,2773.8413298325277
21.274320395434074,2775.760153087679
21.320887346249563,2777.6820200194197
21.367556226568226,2779.6069004963583
21.414327259501587,2781.5347639511065
21.46120066864956,2783.46557937634
21.508176678101442,2785.3993153208085
21.555255512437082,2787.335939885328
21.60243739672789,2789.2754207187386
21.64972255653793,2791.2177250138247
21.697111217925,2793.1628195032154
21.74460360744172,2795.110670455241
21.792199952136585,2797.061243669764
21.839900479555087,2799.014504473976
21.88770541774079,2800.9704177181643
21.935614995236417,2802.92894777144
21.98362944108495,2804.8900585174374
22.031748984830685,2806.8537133499776
22.079973856520404,2808.819875168705
22.128304286704417,2810.7885063746794
22.17674050643768,2812.759568865942
22.22528274728092,2814.7330240330443
22.27393124130168,2816.708832754539
22.3226862210755,2818.6869553924453
22.37154791968701,2820.66735178767
22.420516570731017,2822.649981255399
22.469592408313655,2824.634802580446
22.518775667053454,2826.6217740125744
22.56806658208253,2828.6108532617786
22.617465389047663,2830.6019974935275
22.66697232411144,2832.595163323976
22.71658762395339,2834.5903068151297
22.76631152577107,2836.587383469988
22.81614426728126,2838.586348227635
22.866086086721076,2840.5871554583027
22.9161372228491,2842.5897589583865
22.966297914946537,2844.5941119454365
23.016568402818326,2846.6001670530927
23.06694892679433,2848.607876325998
23.117439727730464,2850.6171912146615
23.168041047009844,2852.628062570284
23.218753126543962,2854.6404406395513
23.269576208773785,2856.6542750593717
23.320510536670987,2858.669514851593
23.371556353739077,2860.6861084176667
23.42271390401455,2862.704003533268
23.473983432068092,2864.7231473428897
23.525365183005682,2866.7434863543763
23.576859402469847,2868.7649664334353
23.628466336640777,2870.7875327980864
23.68018623223753,2872.8111300130868
23.732019336519215,2874.835701984304
23.783965897286116,2876.861191953042
23.836026162880962,2878.8875424903413
23.888200382190067,2880.9146954912103
23.940488804644527,2882.9425921688367
23.99289168022142,2884.97117304874
24.04540925944496,2887.0003779628846
24.098041793387765,2889.0301460437463
24.150789533672015,2891.0604157183375
24.20365273247065,2893.0911247021822
24.25663164250861,2895.1222099932465
24.309726517063968,2897.1536078658273
24.362937609969244,2899.1852538643843
24.41626517561255,2901.2170827973414
24.469709468938824,2903.249028730821
24.523270745451054,2905.2810249823515
24.57694926121146,2907.3130041145077
24.6307452728428,2909.3448979285195
24.684659037529517,2911.376637457821
24.738690813019016,2913.4081529615537
24.792840857622867,2915.4393739180255
24.84710943021808,2917.4702290181126
24.901496790248267,2919.500646158616
24.95600319772497,2921.5305524355686
25.010628913228864,2923.5598741374856
25.065374197910987,2925.588536738575
25.12023931349403,2927.616464891883
25.175224522273524,2929.6435824223972
25.230330087119164,2931.669812320099
25.285556271476036,2933.695076732957
25.340903339365866,2935.719296959867
25.396371555388306,2937.7423934435474
25.45196118472215,2939.7642857633728
25.507672493126673,2941.7848926281604
25.563505746942855,2943.804131868895
25.61946121309466,2945.8219204314046
25.675539159090327,2947.8381743689774
25.731739853023615,2949.8528088349244
25.788063563575133,2951.865738075092
25.844510560013592,2953.8768754203056
25.901081112197097,2955.886133278767
25.957775490574456,2957.8934231283965
26.01459396618642,2959.8986555091024
26.071536810667048,2961.9017400150105
26.12860429624497,2963.902585286626
26.185796695744685,2965.901099002936
26.243114282587886,2967.8971878734583
26.300557330794717,2969.8907576302217
26.358126114985158,2971.8817130196976
26.415820910380287,2973.8699577946663
26.4736419928036,2975.8553947060145
26.531589638682366,2977.8379254944875
26.589664125048866,2979.8174508823577
26.647865729541824,2981.7938705650627
26.70619473040766,2983.7670832027443
26.76465140650184,2985.7369864117545
26.823236037290236,2987.703476756081
26.881948902850386,2989.6664497387055
26.940790283872936,2991.627739619313
26.999760461662902,2993.589469771646
27.058859718141058,2995.5516374068175
27.118088335845272,2997.514238202319
27.17744659793182,2999.477267879515
27.23693478817681,3001.440722204485
27.296553190977487,3003.404596988858
27.356302091353616,3005.368888090666
27.41618177494884,3007.3335914152067
27.476192528032,3009.298702915895
27.5363346374986,3011.2642185951604
27.596608390872102,3013.230134505315
27.657014076305316,3015.1964467494518
27.71755198258181,3017.1631514823507
27.778222399117215,3019.1302449113805
27.8390256159607,3021.0977232974255
27.899961923796308,3023.065582955813
27.961031613944353,3025.0338202572566
28.022234978362828,3027.002431628792
28.083572309648748,3028.971413554739
28.145043901039617,3030.940762577675
28.206650046414808,3032.910475299399
28.26839104029694,3034.8805483819274
28.33026717785334,3036.8509785484766
28.392278754897365,3038.8217625844773
28.45442606788992,3040.7928973385856
28.516709413940813,3042.764379723708
28.579129090810188,3044.736206718029
28.64168539690995,3046.7083753660636
28.704378631305214,3048.680882779708
28.76720909371566,3050.6537261393005
28.83017708451707,3052.626902694703
28.89328290474269,3054.600409766375
28.9565268560847,3056.574244746482
29.019909240895654,3058.5484050999903
29.083430362189887,3060.5228883657883
29.147090523645026,3062.4976921578113
29.210890029603416,3064.472814166184
29.274829185073553,3066.448252158359
29.338908295731585,3068.424003980289
29.4031276679227,3070.4000675575844
29.46748760866269,3072.3764408967063
29.531988425639344,3074.3531220861514
29.59663042721395,3076.330109297658
29.66141392242277,3078.3074007874256
29.726339220978478,3080.284994897333
29.7914066332717,3082.2628900561867
29.856616470372465,3084.2410847809642
29.921969044031698,3086.219577678077
29.98746466668272,3088.198367444648
30.05310365144269,3090.1774528697897
30.11888631211418,3092.156832835909
30.184812963186644,3094.1365063200155
30.250883919837886,3096.116472395041
30.31709949793564,3098.0967302311733
30.38346001403897,3100.0772790972064
30.449965785399908,3102.0581183618983
30.516617129964896,3104.039247495341
30.583414366376317,3106.0206660703475
30.650357813974047,3108.0023737638467
30.717447792796907,3109.984370358296
30.784684623584297,3111.966655743104
30.852068627777655,3113.949229916068
30.919600127522017,3115.932092984817
30.98727944566758,3117.9152451682858
31.055106905771165,3119.8986867981826
31.12308283209787,3121.882418320482
31.191207549622558,3123.8664402969284
31.25948138403142,3125.8507534065543
31.327904661723554,3127.83535844721
31.396477709812455,3129.8202563371096
31.46520085612768,3131.8054481163895
31.53407442921635,3133.7909349486836
31.60309875834474,3135.7767181227105
31.672274173499858,3137.762799053874
31.741601005390976,3139.749179285881
31.81107958545129,3141.7358604923747
31.880710245839442,3143.7228444785774
31.950493319441147,3145.710133182956
32.02042913987077,3147.697728678892
32.09051804147287,3149.6856331763784
32.1607603593239,3151.673849023722
32.23115642923375,3153.662378709272
32.30170658774732,3155.6512248631448
32.37241117214622,3157.6403902589896
32.44327052045028,3159.629877815751
32.51428497141923,3161.6196905994534
32.58545486455433,3163.6098318250015
32.65678054009993,3165.600304857999
32.72826233904519,3167.5911132165793
32.799900603125565,3169.5822605732533
32.871695674824615,3171.5737507567787
32.943647897375506,3173.565587754039
33.01575761476272,3175.557775711944
33.08802517172368,3177.550318939345
33.1604509137504,3179.543221908965
33.23303518709111,3181.536489259354
33.30577833875197,3183.5301257968526
33.378680716498664,3185.524136497574
33.451742668858124,3187.5185265094133
33.52496454512016,3189.513301154059
33.5983466953391,3191.508465929034
33.67188947033554,3193.5040265097537
33.745593221697966,3195.4999887515974
33.81945830178445,3197.4963586919966
33.893485063724356,3199.4931425525506
33.96767386141994,3201.49034674115
34.04202504954817,3203.4879778541294
34.11653898356236,3205.4860426784285
34.19121601969382,3207.48454819378
34.266056514953675,3209.483501574911
34.341060827134434,3211.48291019377
34.416229314811815,3213.4827816217653
34.49156233734641,3215.4831236320306
34.5670602548854,3217.4839442017055
34.642723428364306,3219.4852515142366
34.71855221950865,3221.4870539617013
34.79454699083577,3223.4893601471445
34.87070810565648,3225.492178886946
34.947035928076886,3227.495519213201
35.02353082300004,3229.4993903761283
35.100193156127695,3231.50380184648
35.17702329396215,3233.5087633180033
35.25402160380789,3235.5142847098946
35.3311884537734,3237.5203761692906
35.40852421277293,3239.527048073783
35.48602925052817,3241.5343110339363
35.56370393757015,3243.542175895849
35.64154864524095,3245.5506537437227
35.71956374569544,3247.5597559024613
35.79774961190313,3249.569493940289
35.876106617649846,3251.5798796713866
35.95463513753967,3253.5909251585576
36.033335546996604,3255.6026427159177
36.11220822226641,3257.6150449115976
36.191253540418444,3259.6281445704753
36.27047187934735,3261.641954776937
36.349863617774986,3263.6564888776466
36.42942913525219,3265.671760484361
36.50916881216059,3267.6877834767415
36.589083029714416,3269.7045720052174
36.66917216996231,3271.722179598513
36.7494366157892,3273.7418020131963
36.82987675091811,3275.7639793223625
36.91049295991196,3277.788687764082
36.991285628175476,3279.815903256399
37.072255141956916,3281.845601394537
37.15340188835006,3283.8777574480896
37.23472625529595,3285.912346358181
37.31622863158482,3287.9493427346088
37.3979094068579,3289.988720852973
37.47976897160925,3292.0304546517673
